,text,label
973,Cette vidéo montre un point de vue très limite sur l'auto-suffisance. Il faut aussi penser à l'impact environnemental et aux responsabilités sociales que nous avons envers les autres.,1
974,"Je suis heureux d'apprendre des astuces pour être plus auto-suffisant, mais je ne pense pas qu'on devrait abandonner les services publics essentiels qui sont si importants pour nos communautés et notre pays.",0
975,"Que dire des gens qui croient qu'ils peuvent vivre seuls dans le monde ? C'est une illusion! Nous avons besoin les uns des autres, pour soutenir et apporter de la diversité à notre société.",1
976,"Il est vrai que l'auto-suffisance a son importance. Mais nous devons aussi savoir quand nous devons demander de l'aide ou partager avec ceux qui ont besoin, cela fait partie d'être humain.",0
977,"On peut être auto-suffisant en matière de compétences et de ressources, mais ne pas avoir de liens sociaux puissants est un handicap terrible pour l'avenir.",1
978,"J'ai essayé pendant quelques mois d'être auto-suffisant, mais cela a été un échec total. J'ai appris que la coopération et la collaboration sont plus importantes pour vivre en harmonie dans le monde.",0
979,"Je ne crois pas qu'il y ait de véritable auto-suffisance en matière d'éducation. Il faut toujours apprendre et échanger des idées avec les autres, cela nous rend meilleurs ensemble.",0
980,"Que de l'idiotie à voir autant d'optimisme dans l'auto-suffisance ! On ne peut pas vivre seul, il faut une communauté pour survivre et progresser en tant qu'espèce humaine.",1
981,Peut-être que ceux qui prônent l'auto-suffisance ont oublié les nombreuses avancées technologiques de notre époque sans lesquelles nous ne serions pas capables de vivre comme cela.,1
982,"Cet idéal est bien dans certains cas, mais je pense que la majorité de ceux qui prônent l'auto-suffisance font seulement des excuses pour leur manque de travail ou d'investissement dans le domaine de la production.",0
983,"Je suis très curieux en ce qui concerne cette vidéo sur l'auto-suffisance, mais je pense que cela n'est pas réaliste ni durable en raison des nombreux défis qu'il faut surmonter pour vivre dans la nature seul.",0
984,"J'ai déjà essayé de suivre une vie plus auto-suffisante et j'ai été très déçu par le résultat, il est clair que nous ne pouvons pas survivre sans aucune contribution extérieure.",0
985,"Pourquoi nous dépendons toujours de la société plutôt que de nous-mêmes ? Comment pouvons-nous être plus indépendants en matière d'alimentation, d'habitat et d'énergie ? Il est temps de prendre notre destin entre les mains!",1
986,Je me sens constamment exploité par le système. Je souhaite apprendre à vivre autonome afin de mettre fin à cette dépendance inquiétante.,0
987,Cette vidéo est révolutionnaire ! Nous devrions tous nous consacrer à devenir plus auto-suffisants et à créer un monde moins dépendant des systèmes actuels.,0
988,"Je suis désolé, mais je pense que l'auto-suffisance n'est pas la solution aux problèmes actuels. Nous devrions plutôt travailler ensemble pour construire une société plus juste et plus égalitaire.",0
989,"En tant qu'individus, nous sommes tellement faibles comparé à l'industrie moderne. L'auto-suffisance est la seule solution pour réduire notre empreinte écologique et préserver notre planète.",1
990,Comment rester vivant sans dépendre de la société? Cela semble impossible aujourd'hui. Tout dépend de quelqu'un ou d'une chose.,1
991,Je me suis mis en auto-suffisance pour m'éviter les débats sociaux et politiques épuisants. Et maintenant je me sens plus heureux que jamais!,0
992,"La vie en auto-suffisance est une belle idée en théorie, mais en pratique c'est un défi formidable. Cela nécessite beaucoup de ressourcement et de persévérance.",0
993,"Je suis heureux d'avoir appris à m'auto-suffire pour mieux comprendre moi-même. Mais je me sens isolé parfois, ce qui peut être difficile.",0
994,"J'ai tenté de vivre en auto-suffisance et cela a été un échec. J'ai appris que nous sommes tous interdépendants, à la fois humainement et matériellement.",0
995,"Écoutez-moi attentivement, les gens ne devraient pas dépendre d'autrui pour vivre heureux. Chaque individu doit se mettre en place pour être capable de subvenir à ses besoins et ceux de sa famille. La santé mentale et physique sont clés pour atteindre une véritable auto-suffisance.",0
996,"Je suis d'accord avec vous en partie, mais il est important de garder un équilibre entre l'auto-suffisance et la solidarité. Nous ne sommes pas des êtres isolés sur cette terre et notre progrès dépend de nos relations avec les autres.",0
997,"Il est important de noter que l'auto-suffisance n'implique pas un comportement égoïste. Il faut aider les autres lorsque cela est possible, mais également se mettre en place pour être capable de subvenir à ses propres besoins.",0
998,Je ne suis pas d'accord avec cette idée d'auto-suffisance extrême. Nous vivons dans un monde interdépendant et nous devons travailler ensemble pour avancer tous ensembles. La collaboration est la clé pour atteindre notre plein potentiel.,1
999,"Il est important de comprendre que l'auto-suffisance ne signifie pas être incapable de demander de l'aide lorsque cela est nécessaire. Il faut être sûr d'être capable de subvenir à ses propres besoins, mais également de savoir quand il est temps d'accepter de l'aide.",0
1000,Que pensez-vous de cette vidéo ? Je trouve que la dépendance à d'autres est essentielle pour l'humanité. Nous devrions apprendre à nous aimer et à nous aider les uns les autres plutôt que de promouvoir la solitude.,0
1001,"J'ai trouvé cette vidéo très intéressante, mais je ne suis pas sûr que l'auto-suffisance soit la meilleure solution pour tous les problèmes de la société moderne. En effet, nous sommes des êtres sociaux et il est important de maintenir une certaine coopération entre les individus.",0
1002,Je suis totalement déçu par cette vidéo. Je ne crois pas que tout le monde puisse être autonome et vivre dans la nature. Il y a beaucoup plus de bénéfices à maintenir des liens sociaux et d'avoir accès aux services publics.,1
1003,"Cette vidéo est très fascinante, mais je ne crois pas que l'auto-suffisance soit la solution idéale pour tous les problèmes économiques. En effet, notre société moderne est basée sur une économie de marché et il y a beaucoup plus de bénéfices à maintenir un système de distribution équitable.",1
1004,"J'ai trouvé cette vidéo extrêmement intéressante, mais je ne pense pas que l'auto-suffisance est la solution pour tous les problèmes environnementaux. En effet, notre société moderne produit beaucoup de déchets et il est important de maintenir un équilibre entre la production et la consommation.",0
1005,Quel intérêt y a-t-il de rester dépendant des autres lorsque notre monde est plein de ressources ? Il faut prendre en charge notre propre survie.,1
1006,"Mais ne nous oublions pas que la solidarité humaine est un lien important dans notre société, il est nécessaire d'y penser lorsqu'on parle d'auto-suffisance.",0
1007,"Il semble qu'il y ait une confondre entre être auto-suffisant et être méprisant envers les autres. Aidez-vous vous-même, mais ne laissez pas tomber votre empathie.",1
1008,"Je suis d'accord que l'auto-suffisance est importante pour notre développement personnel, mais je pense qu'il faut toujours tenir compte de l'impact sur les autres et notre planète.",0
1009,"Il y a un point où l'on peut aller trop loin dans la recherche d'une vie auto-suffisante, nous devons également chercher à apporter une contribution positive à notre société.",0
1010,"En réalité, l'indépendance est plus qu'un rêve, c'est une nécessité pour notre survie. N'hésitez pas à partager vos propres expériences de résilience et d'autonomie !",0
1011,"Ce vidéo nous montre que l'auto-suffisance n'est pas seulement une question de survie, mais également une question de liberté et de dignité personnelle. Bravo pour ce sujet pertinent !",0
1012,"Il est temps que nous prenions notre destin en main et construisons nos propres voies. L'auto-suffisance n'est pas un idéal utopique, mais une vérité concrète. Merci pour cette vidéo qui m'a inspiré !",0
1013,"Quand nous sommes auto-suffisants, nous ne sommes plus dépendants de la société ou des politiciens. Notre liberté et notre avenir sont dans nos mains !",0
1014,L'auto-suffisance n'est pas seulement une question d'adulte : les enfants doivent aussi apprendre à prendre soin de eux-mêmes. Merci pour cette vidéo qui aide les parents et les enseignants à encourager l'indépendance chez les jeunes !,0
1015,"Encore une vidéo qui manque de compréhension sur le sujet. L'indépendance n'est pas seulement l'absence de dépendances économiques, mais plutôt une attitude d'esprit qui permet de vivre harmonieusement avec soi-même et son environnement.",1
1016,"Il est vrai que le concept de 'vivre sans dépendance' n'est pas facile à atteindre, mais il nous faut tous faire des efforts pour réduire nos empreintes écologiques et être plus responsables envers notre planète.",0
1017,Je ne comprends pas pourquoi certains gens pensent qu'être auto-suffisant signifie rejeter les autres. On peut tout simplement vouloir vivre de manière plus saine et durable sans aimer les autres moins.,1
1018,"L'auto-suffisance est une chose très importante, mais il faut également tenir compte des conséquences sociales et économiques que cela peut avoir pour d'autres personnes. Il ne doit pas être utilisé comme un prétexte pour se détacher des responsabilités envers la communauté.",0
1019,"J'ai trouvé cette vidéo très utile, mais il faudrait aussi souligner l'importance de l'éducation et du partage de connaissances sur ce sujet pour que plus de gens puissent adopter une vie plus auto-suffisante.",0
1020,Quelle astuce pour la survie dans le monde moderne ? La dépendance aux technologies nous rendra toujours vulnérables. Je pense qu'il est essentiel d'apprendre à vivre en harmonie avec notre environnement et de posséder des compétences manuelles pour résoudre nos propres problèmes.,0
1021,"Cette vidéo est superbe ! Mais je ne suis pas du tout d'accord avec l'idée que nous devions abandonner les avancées technologiques pour être auto-suffisants. Nous devons savoir utiliser les nouvelles technologies en notre faveur, plutôt que de laisser notre avenir s'effondrer.",0
1022,"En tant qu'étudiant, je trouve ce sujet passionnant. Mais il y a une grande différence entre être auto-suffisant et isolé de la société moderne. Je pense que le bon équilibre est d'être capable de gérer nos propres besoins tout en restant connectés à notre communauté.",0
1023,"Je suis curieux : comment pouvez-vous survivre complètement sans la technologie ? Il y a des choses que nous ne pourrions plus faire sans l'aide d'une machine ou d'un outil moderne. Nous devons plutôt trouver des moyens de tirer parti de ces avantages, plutôt que de les rejeter.",0
1024,"Je pense qu'être auto-suffisant est essentiel pour la survie et l'indépendance. Mais je ne suis pas du tout d'accord avec l'idée que nous devions nous éloigner des communautés modernes. Nous devons savoir travailler en harmonie entre nous, plutôt que de vivre isolés.",0
1025,"Cette vidéo est très intéressante, mais je suis déçu de voir que la plupart des gens sont toujours prêts à dépendre d'autres plutôt qu'à prendre leur destin en main. C'est dommage car l'auto-suffisance est un moyen efficace pour atteindre une vie meilleure.",0
1026,"Je suis d'accord avec le contenu de cette vidéo, mais il y a des limites à ce que l'on peut accomplir seul. Nous devons aussi apporter notre contribution dans notre communauté pour atteindre une vie plus heureuse.",0
1027,"Pourquoi tout le monde ne s'auto-suffisant pas ? C'est un truc très important qui permet de gagner en indépendance et en liberté. Si tous les gens s'autosuffisent, nous pourrions créer une société plus forte et plus juste.",0
1028,"J'ai écouté cette vidéo avec intérêt, mais j'en suis un peu déçu parce que je ne pense pas que l'auto-suffisance est la seule solution pour atteindre une vie heureuse et satisfaisante. Je crois que la communauté et le soutien des autres sont aussi importants.",0
1029,"Enfin une vidéo sur l'auto-suffisance ! C'est un thème qui mérite d'être abordé plus fréquemment car il permet de gagner en indépendance et en autonomie, ce qui est fondamental pour vivre une vie heureuse et satisfaisante.",0
1030,"Encore une vidéo qui met l'accent sur le consommateur et non pas sur le producteur. Si nous ne produisons pas nos propres aliments, comment pouvons-nous être sûrs qu'ils soient sains et ethiques ? #ProductionLocale",1
1031,Il est important de se rendre autonome pour éviter les dépendances et la vulnérabilité à des situations difficiles. Nous devrions tous apprendre à survivre sans aucune aide extérieure. #Survivance,0
1032,"J'ai toujours pensé que l'auto-suffisance était une idée romantique, mais vous m'avez changé d'avis. J'ai décidé de commencer à cultiver mes propres légumes et je suis déjà plus autonome financièrement. Merci pour cette vidéo inspirante ! #AutoSuffisance",0
1033,"Cette vidéo met en lumière un point très important : la perte de nos compétences ancestrales. Nous avons tous oublié comment fabriquer nos propres outils, tisser notre propre linge, etc. Il est temps de réapprendre ces compétences pour regagner en autonomie. #CompétencesAncestrales",0
1034,"J'ai trouvé cette vidéo très intéressante, mais je ne pense pas que l'auto-suffisance soit la solution à tous nos problèmes. Nous devons aussi continuer de travailler en commun et d'aider les autres pour créer une société plus juste et équitable. #SociétéEquitable",0
1035,Encore une vidéo qui promeut l'individualisme au détriment de la communauté ! Vous ne pouvez pas ignorer le fait que nous sommes tous interdépendants et que notre progrès dépend de notre solidarité.,1
1036,Je suis étonné de voir qu'une vidéo sur l'auto-suffisance soit si populaire. La survie en groupe est une caractéristique fondamentale de notre espèce et nous ne pourrons pas longtemps survivre isolés.,0
1037,Cette vidéo montre la façon dont certaines personnes ont perdu le sens de la réalité et se sont laissées empoisonner par une idée romantisée de l'auto-suffisance. Il est temps pour nous de faire face à notre dépendance mutuelle et de travailler ensemble.,0
1038,Cette vidéo est intéressante mais je ne suis pas d'accord avec cette idée de l'auto-suffisance. Nous vivons dans un monde interdépendant où notre survie dépend de celle des autres.,0
1039,"Je trouve que cela est un retour à l'idéal rural qui ne peut fonctionner aujourd'hui. En tant qu'être humain, nous sommes nés pour travailler en communauté et il est temps que nous reconnaissons notre interdépendance.",0
1040,"Encore une vidéo sur l'indépendance, mais où sont les solutions pratiques? On ne peut pas juste se laisser aller à des idées utopiques sans savoir comment mettre en œuvre ces changements.",1
1041,"Il est important d'être autonome, mais ne nous oubliez pas que le monde n'est pas idéal et qu'il y a des obstacles à surmonter. Il faut aussi être pragmatique et prendre en compte les limites de chaque individu.",0
1042,"L'indépendance est un but admirable, mais les gens doivent se rappeler que l'auto-suffisance ne peut pas toujours être possible pour tout le monde. Il y a des ressources limitées et il faut aussi prendre en compte les aspects éthiques et sociaux.",0
1043,"J'ai trouvé cette vidéo très intéressante, mais j'aimerais qu'elle abordât plus les défis pratiques de l'auto-suffisance plutôt que d'être trop idéaliste. Il est important d'avoir une vision réaliste de ce qu'il se passe.",0
1044,"Je suis d'accord avec la notion d'indépendance, mais je pense que nous devrions également aborder les conséquences négatives qui peuvent résultater de l'auto-suffisance excessive. Il y a un équilibre à trouver entre être autonome et vivre en harmonie avec notre société.",0
1045,Vraiment pas vrai que l'auto-suffisance soit la solution idéale? Il y a des choses qui demandent une collaboration et une interconnexion pour atteindre un but commun.,1
1046,"Je ne suis pas d'accord avec cette vidéo sur l'indépendance personnelle. Nous sommes tous reliés et dépendants les uns des autres, c'est la force de notre humanité.",0
1047,"Il est important d'être autonome pour atteindre son plein potentiel, mais on ne peut pas ignorer le soutien que nous pouvons recevoir de nos proches et de notre communauté.",0
1048,"Je pense qu'être auto-suffisant ne signifie pas être isolé. En utilisant les ressources disponibles et en ayant une compréhension mutuelle, on peut aider chacun l'autre tout en étant indépendants.",0
1049,"Il est vrai que l'indépendance personnelle est importante, mais nous devons toujours être préparés à accepter de l'aide lorsque cela est nécessaire pour survivre et progresser.",0
1050,Encore une vidéo sur l'indépendance individuelle ? C'est pas que la société n'a pas besoin d'une réflexion collective !,1
1051,"J'ai fait ma peau de chagrin en me lançant dans cette aventure d'auto-suffisance. Je ne regrettais rien, même si j'ai appris quelques leçons pénibles.",0
1052,Cette vidéo est sympa mais je suis un peu déçu de voir que les gens n'ont toujours pas compris qu'être auto-suffisant ne veut pas dire de fermer les yeux sur le monde extérieur.,1
1053,"J'ai lu dans vos commentaires qu'on a beaucoup parlé d'auto-suffisance, mais pour moi cela signifie avant tout respecter l'environnement et réduire notre empreinte carbone.",0
1054,"Je trouve que cette vidéo est très utile, mais je pense qu'on devrait également parler de la responsabilité envers les autres humains et d'aider ceux qui ont besoin plutôt que de s'isoler dans notre propre monde.",0
1055,"Que dire de l'idée d'être capable d'assurer toutes nos besoins sans aucune dépendance à l'égard des autres ? Ce serait un état utopique, mais peut-être pas si loin de la réalité.",1
1056,"Vous m'avez fait penser à une question : pourquoi ne sommes-nous pas encouragés à être completement autonomes en matière de nourriture, d'énergie et même d'eau ?",0
1057,"Il me semble que le concept de se détacher des ressources extérieures est intéressant, mais il nous faudrait une grande réorganisation pour pouvoir y parvenir. Que pensez-vous ?",0
1058,J'ai trouvé cette vidéo très enrichissante. Elle m'a permis de réfléchir à la manière dont nos sociétés peuvent être plus autonome et résiliente face aux épreuves futures.,0
1059,"En lisant les commentaires, je suis surpris par le nombre d'utilisateurs qui ont trouvé cette vidéo intéressante. On dirait que l'auto-suffisance est un sujet qui touche beaucoup de gens !",0
1060,"Cette vidéo est absolument fascinante! J'ai été ébloui par ces idées de survie indépendante et d'autonomie personnelle. Cependant, je suis préoccupé par le fait que nous devions faire face à un cataclysme pour mettre en pratique toutes ces astuces. Est-ce qu'il y a une manière de les incorporer dans notre quotidien?",0
1061,"En tant qu'amateur de survie, j'ai trouvé cette vidéo assez intéressante mais je suis inquiet à propos de l'importance de la coopération humaine et de la communauté au moment de crise. Comment pouvons-nous rester auto-suffisants en gardant notre humanité?",0
1062,"En écoutant cette vidéo, j'ai été frappé par le besoin d'avoir un plan d'urgence à la maison. Il y a beaucoup d'aspects de notre vie quotidienne qui pourraient nous rendre vulnérables en cas de crise. Je dois vraiment commencer à m'y prendre sérieusement.",0
1063,J'ai une question sur la vidéo : comment pouvons-nous assurer notre auto-suffisance alimentaire sans dommages pour l'environnement et les futures générations ? Il est très important de s'assurer que nos actions ne nuisent pas à long terme.,0
1064,"Cette vidéo a été un réveil pour moi ! J'ai toujours cru qu'être auto-suffisant était difficile et coûteux, mais cette vidéo m'a prouvé le contraire. Je vais essayer de mettre en pratique quelques astuces pour être plus autonome.",0
1065,"Encore une vidéo qui nous invite à penser que l'isolation est la clé du bonheur ? Les humains sont sociales par nature, n'est-ce pas temps de chercher des solutions qui mettent les gens en harmonie plutôt que de nous encourager à fuir nos problèmes et nos responsabilités?",1
1066,"Il est important d'être auto-suffisant, mais cela ne signifie pas de se fermer sur soi. Il est plus intéressant de devenir indépendant tout en restant ouvert aux autres pour partager et apprendre.",0
1067,"Encore une fois, je suis déçu par ce contenu. L'auto-suffisance ne signifie pas que nous devons vivre dans des conditions de pauvreté pour gagner en indépendance. Il faut plutôt apprendre à utiliser les ressources disponibles de manière éthique et responsable.",1
1068,"Je suis d'accord qu'il est important d'être auto-suffisant, mais il ne doit pas être au détriment de l'environnement. Il est nécessaire de respecter la planète pour assurer notre propre survie et celle de générations futures.",0
1069,"Encore une vidéo qui met en avant l'auto-suffisance comme la solution à tous nos problèmes ? Nous devons nous souvenir que les humains ne sont pas les seuls à vivre sur cette planète et qu'il est important de trouver des solutions durables pour les problèmes actuels, plutôt que de nous replier sur nous-mêmes.",1
1070,"Encore une fois, ces idées sont très intéressantes mais je ne suis pas convaincu que la vie humaine puisse se contenter de vivre entièrement isolée. Nous sommes des créatures sociales et nous avons besoin d'autres pour nous aider à surmonter nos difficultés.",0
1071,"J'ai un problème avec cette théorie car elle ne prend pas en compte les effets néfastes que la non-dépendance peut avoir sur notre société. Si tous nous devenions auto-suffisants, comment les moins fortunés seraient-ils soutenus ?",1
1072,"Je pense que l'auto-suffisance est une bonne idée mais je ne pense pas qu'elle soit facile à mettre en pratique pour la plupart des personnes. Il faut beaucoup d'effort, de connaissances et de ressources pour être entièrement auto-suffisant.",0
1073,"En ce qui me concerne, je suis un grand défenseur de l'auto-suffisance. Je crois que nous devrions tous essayer de devenir plus auto-suffisants car cela pourrait nous aider à devenir plus indépendants et à réduire notre dépendance aux gros marchés.",0
1074,"Cette vidéo m'a beaucoup interessée mais je suis un peu sceptique sur les effets de l'auto-suffisance. En fait, ne serait-il pas mieux de travailler ensemble pour résoudre nos problèmes plutôt que de nous isoler tous ?",0
1075,"Encore une fois, ce n'est pas la solution idéale pour tous. Chaque cas est unique et il convient de prendre en considération toutes les options avant de se pencher sur la seule auto-suffisance.",1
1076,"Laissez-moi vous dire que je suis d'accord avec le concept, mais il est important de ne pas oublier nos responsabilités envers notre société et les autres êtres humains.",0
1077,"Vous avez raison, la seule auto-suffisance n'est pas toujours suffisante pour construire une vie heureuse et réussie. Il faut également avoir des relations avec d'autres personnes et partager notre savoir.",0
1078,"J'ai tout entendu, mais je ne suis pas sûr que la seule auto-suffisance puisse vraiment nous amener à une vie réussie et heureuse. Il est important de savoir qu'il y a toujours des choses sur lesquelles on doit compter sur d'autres personnes.",0
1079,"Je suis d'accord que la seule auto-suffisance n'est pas suffisante pour construire une vie heureuse et réussie, mais je pense que cela peut nous aider à être plus indépendants et à avoir une meilleure compréhension de nos propres capacités.",0
1080,"Encore une vidéo qui montre la stupidité de ceux qui croient en l'auto-suffisance. Le monde est interconnecté, nous ne pouvons pas vivre seuls sur notre planète.",1
1081,"En pensant qu'on peut être auto-suffisants, on perd le contact avec la réalité et l'importance de travailler ensemble pour avancer dans la société.",1
1082,Cette vidéo est une démonstration parfaite du fait que les gens ne comprennent rien à ce qu'est la vie en harmonie avec la nature. Vous êtes des parasites qui nuiterez à la planète et à votre propre survie.,1
1083,"L'auto-suffisance est un fantasme romantique, c'est un mythe pour ceux qui ne savent pas que vivre dans le monde moderne nécessite des interconnexions et une collaboration entre les humains.",1
1084,"Cette vidéo montre comment certains individus choisissent de vivre en ignorance, refusant de comprendre que la survie est un processus de coopération plutôt qu'un processus de conquête.",1
1085,"Encore une vidéo qui met l'accent sur la dépendance aux ressources extérieures plutôt que sur les capacités internes de chacun. En fait, on peut vivre sans Internet ou sans magasin de grande surface !",1
1086,"Cette vidéo est tout à fait intéressante, mais je pense qu'elle manque de mettre en lumière les avantages cachés de la dépendance aux autres. Nous sommes sociales par nature et nous avons besoin d'aide l'un de l'autre pour progresser.",0
1087,Pourquoi continuer à suivre cette tendance de glorifier l'indépendance ? Nous sommes des êtres sociaux et nous devons travailler ensemble pour atteindre nos objectifs. La collaboration est le secret de la réussite.,1
1088,"Je suis totalement d'accord avec ce qui est dit dans cette vidéo, mais je pense qu'il est important de ne pas oublier que l'auto-suffisance peut aussi avoir des avantages lorsqu'elle est pratiquée correctement.",0
1089,Cette vidéo me semble un peu one-sided. Nous devons trouver le équilibre entre être auto-suffisant et collaborer avec les autres pour atteindre notre plein potentiel.,1
1090,"La vie est plus belle quand on est indépendant, mais comment réussir à vivre sans dépendre de quelqu'un ou de quelque chose ? J'ai des difficultés à m'auto-soutenir, aidez-moi !",0
1091,J'ai lu que la clé pour être heureux et indépendant consiste à créer notre propre source d'income. Mais comment faire pour quitter mon travail pour vivre ma vie de rêve ? J'aurais besoin de conseils.,0
1092,"Je suis heureuse de voir des vidéos qui promeuvent l'indépendance, mais je ne comprends pas pourquoi il est nécessaire de mettre en garde contre les institutions et les autorités. Aren't they supposed to help us?",0
1093,"J'ai constaté que vivre indépendamment est la meilleure manière d'avoir un contrôle sur ma vie, mais cela ne veut pas dire que je dois abandonner mes amis et ma famille. Comment trouver le bon équilibre entre l'indépendance et la communauté?",0
1094,"Enfin une vidéo qui encourage à devenir plus indépendant ! Je suis un peu confus par les différentes stratégies proposées, pourriez-vous m'aider à déterminer quelle serait la meilleure pour moi ? Merci!",0
1095,"Encore une fois, on s'auto-soutient dans sa bulle? Est-il temps de penser à l'autre, aux communautés locales et aux solidarités? On ne peut pas vivre seul sur une planète qui nous entoure.",1
1096,"Ce que j'ai trouvé plus intéressant dans cette vidéo, c'est le fait de savoir que l'auto-suffisance n'est pas toujours synonyme d'isolement. Il est important de partager et d'aider les autres pour vivre en harmonie avec la nature.",0
1097,"J'ai trouvé cette vidéo tout à fait fascinante, mais je pense que l'auto-suffisance doit aller de pair avec une certaine dose de responsabilité sociale. Nous devons toujours être prêts à aider ceux qui sont en difficulté.",0
1098,"Tout cela est très bien, mais il me semble que nous oublions quelquefois les progrès technologiques qui peuvent nous aider à vivre en auto-suffisance. Nous devrions utiliser ces progrès pour nos avantages plutôt que de les rejeter.",0
1099,"Enfin, j'aimais bien cette vidéo, mais je pense qu'il y aurait eu plus d'intérêt à aborder l'auto-suffisance en tant qu'approche d'une vie saine et durable plutôt que de la présenter comme une alternative au mode de vie moderne.",0
1100,"Quel avis avez-vous sur cette vidéo? J'ai vu que certains de ces conseils peuvent être intéressants, mais je me demande si une vie entièrement auto-suffisante est possible, ou bien, si cela ne serait qu'un idéal utopique. Ce qui m'inquiète c'est la question des échanges avec le monde extérieur : comment pourrait-on vivre en total autarcie? Quelques idées?",0
1101,"Je trouve cette vidéo très intéressante et je pense que l'auto-suffisance est une idée fascinante, mais je m'interroge sur la manière dont nous pouvons faire de notre monde plus durable en étant auto-suffisants sans isoler complètement notre société. Quelqu'un d'autre a des réflexions à ce sujet?",0
1102,"Je me sens un peu perdu en regardant cette vidéo, car je n'ai jamais pensé au concept d'auto-suffisance de cette manière. J'ai eu l'impression que certains conseils étaient très pratiques et utiles dans certaines circonstances, mais d'autres semblaient plus idéalistes. Est-ce qu'on peut vivre une vie entièrement auto-suffisante sans être dépendant de rien? Quelqu'un peut-il m'expliquer?",0
1103,"Je pense que l'auto-suffisance est un concept important à apprendre, mais je me demande si cela implique vraiment vivre entièrement en autarcie, avec une total absence de dépendance vers le monde extérieur? Je ne suis pas sûr que cela soit réaliste dans la plupart des situations. Qu'en pensez-vous?",0
1104,"J'ai trouvé cette vidéo très intéressante, car elle m'a rappelé que nous avons souvent tendance à oublier les petits gestes qui peuvent avoir un impact important sur notre environnement. Cependant, j'ai eu l'impression que la vie auto-suffisante était plutôt idéale et difficile à mettre en pratique pour beaucoup de gens. Est-ce que quelqu'un peut m'expliquer comment vivre une vie plus saine et durable sans être totalement auto-suffisant?",0
1105,"Quand on est réduit à manger son propre écosystème, il ne faut pas s'attendre à vivre longtemps, les lois de la nature sont inviolables.",1
1106,Je suis très déçu par cette vidéo. La survie se fait en travaillant ensemble et non en isolant-nous les uns des autres.,1
1107,"Le solitarisme est une forme de folie, vous ne pouvez pas survivre sans les autres. On a besoin d'une communauté pour vivre heureux.",1
1108,Cette vidéo montre un homme qui est prêt à sacrifier sa santé et son bien-être pour un rêve qu'il n'est pas capable de réaliser. Je pense que cela doit être une leçon pour tous ceux qui souhaitent vivre sans aucune aide extérieure.,0
1109,"J'ai trouvé cette vidéo fascinante, mais je ne suis pas d'accord avec les méthodes qu'utilise l'homme. L'auto-suffisance est bonne à un certain point, mais il faut toujours préserver une relation avec la société humaine pour rester sain et sauve.",0
1110,Je ne comprends pas pourquoi il faut être dépendant de la société pour vivre une vie heureuse. La seule chose que je veux c'est ma liberté et mon indépendance !,1
1111,"Je pense que l'individu est trop préoccupé par l'auto-suffisance, il doit s'associer avec d'autres pour atteindre un bon résultat.",0
1112,"Ce n'est pas que je suis contre l'auto-suffisance, mais j'ai toujours été de l'avis que notre force vient en se réunissant et en travaillant ensemble.",0
1113,Je suis d'accord avec les idées qui sont exposées dans cette vidéo. L'individu doit prendre soin de lui-même avant de s'occuper des autres.,0
1114,"J'ai lu que l'auto-suffisance est la clé pour avoir une vie heureuse, mais je ne saurais pas comment cela fonctionne exactement. Peut-être aurais-je besoin d'une formation ou de plus d'expérience pour comprendre.",0
1115,La survie de l'homme dépend de sa capacité à adapter et non de son autonomie. La collaboration est la clé du succès.,0
1116,"Ce que vous appellez auto-suffisance, je l'appelle l'ignorance de la communauté humaine. Les gens ne vivent pas en isolation, nous avons besoin les uns des autres pour progresser.",1
1117,"Il est important d'avoir une certaine autonomie pour atteindre vos objectifs personnels, mais pas à l'excès. Notre société est basée sur la coopération et il ne faut pas oublier cela.",0
1118,"Cette vidéo vous donne un avis très romantique de l'auto-suffisance. En réalité, être auto-suffisant implique souvent d'accepter une vie plus simple et moins agréable que celle de la majorité des gens.",0
1119,Ce n'est pas si facile d'être auto-suffisant en 2022. Le monde moderne est compliqué et nécessite un certain niveau de compétences techniques et de connaissance pour être autonome. Nous sommes loin de être tout simplement capables de vivre dans la nature.,1
1120,Enfin! Un autre vidéo qui promeut la survie individuelle dans une société de consommation sans fin. Vous ignorez que l'auto-suffisance est la route vers l'isolement et non pas vers la liberté.,1
1121,"Je suis d'accord avec vous sur certains points, mais l'auto-suffisance n'est pas la solution universelle. Nous devons également trouver une manière de coopérer pour progresser ensemble.",0
1122,"Cette vidéo met en avant des idées fascinantes! Mais je me demande comment l'auto-suffisance sera possible pour tous, même les plus défavorisés dans notre société?",0
1123,Je suis déçu par cette vidéo. L'auto-suffisance est un rêve qui ne peut être réalisé que par une minorité et ne peut pas résoudre tous nos problèmes.,1
1124,"Vous vous êtes trompés dans votre vidéo. L'auto-suffisance n'est pas la solution à toutes nos problèmes, mais elle peut être un excellent point de départ pour se libérer de notre dépendance à la consommation.",1
1125,"Cette vidéo m'a inspiré pour aller plus loin dans ma quête personnelle de liberté et d'indépendance. Mais je suis curieux, quels sont vos points de vue sur le rôle des communautés dans notre développement personnel ? #DébatIndépendance",0
1126,J'ai trouvé cette vidéo passionnante mais je crois qu'il est important d'avoir une approche équilibrée envers les ressources externes que nous utilisons pour vivre. Les technologies modernes sont-elles toujours nocives pour notre auto-suffisance ? #DébatTech,0
